date,ticker,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,finrl_score,rank,selected
2026-01-02,ISRG,-0.013568379009975096,0.27450441637675627,0.012289707724023964,-0.06314023546093372,0.23319262761151932,1.8710173995399064,-0.533799387785753,1.1477347487597627,0.9429765239274142,1,1
2026-01-02,GOOGL,-0.013371286973942298,0.2831875056110702,0.013821221624993902,-0.08201186250738446,0.23819934634474738,1.9398985732796212,-0.292609483855051,0.8449335605247689,0.9026290178165008,2,1
2026-01-02,AMAT,0.0008934763486971864,0.2733836525406039,0.020364794369352127,-0.09769209686654501,0.6005663865869967,1.862126608896627,0.7379026653169466,0.5933392711680404,0.8406193950678802,3,1
2026-01-02,NVDA,0.0516204609698685,0.02064698629741568,0.019256972293247306,-0.17431645591639267,1.8891813367147965,-0.14278175356693418,0.5634377127371414,-0.6361226565676686,0.5575709983701538,4,1
2026-01-02,CSCO,-0.0167602065309419,0.10808668539895416,0.010142436068100787,-0.05295952251335878,0.15211079922248136,0.5508595235213956,-0.8719616754915546,1.311087488299243,0.5155481530751385,5,1
2026-01-09,ISRG,0.0545402364662233,0.3433854363204414,0.015404215014803506,-0.06314023546093395,1.0498606006355176,1.8632880184909524,-0.1786193222917264,1.2823811060637549,1.2271260556761747,1,1
2026-01-09,AMAT,0.0946029954411407,0.3830622815412499,0.030533602939587626,-0.09769209686654512,1.7105302685388082,2.1218481140697127,1.8940200986910205,0.7007315344220368,1.2128290859784734,2,1
2026-01-09,GOOGL,0.026107888597898476,0.33951892892350277,0.013684980420784126,-0.08201186250738446,0.580986506476461,1.8380913448001688,-0.41414460667184,0.9646942046579856,1.034317684737218,3,1
2026-01-09,AMZN,0.06730522989764132,0.14321366782464406,0.014754208656018352,-0.1451181126391793,1.2603664216750186,0.558838753273181,-0.26766646747732975,-0.09764286963673269,0.7301258154735469,4,1
2026-01-09,AMGN,0.03399077251897453,0.11766501893912462,0.015934110848166757,-0.09150113314785269,0.7109821042713642,0.3923471619940522,-0.10602663059109044,0.8049508513715451,0.518113428132282,5,1
2026-01-16,AMAT,0.3171547749476995,0.4497833104292561,0.02790512598253866,-0.09769209686654534,2.6277779327183617,2.644829615603841,2.115306489012184,0.8994908534451039,1.749454650541372,1,1
2026-01-16,GOOGL,0.11215962485286002,0.3184374603080866,0.009352111597056753,-0.08201186250738457,0.8386085084593433,1.8492940887621847,-1.1250456258575612,1.1879369078790918,1.2702468691170454,2,1
2026-01-16,COST,0.11703467983546112,0.029304852901371525,0.012535411357471582,-0.0989514817398367,0.8811573166258593,0.09807575222388847,-0.5690706292016948,0.8763238146500165,0.5597824157739606,3,1
2026-01-16,AMZN,0.0806706309037124,0.076971564346485,0.015063206643308135,-0.1451181126391794,0.5637769080608594,0.38678348350976455,-0.12758189695407574,0.027064663006931212,0.3827287332965658,4,1
2026-01-16,CSCO,-0.0053638489911264076,0.06889624251285453,0.009160005342770828,-0.07445064963956438,-0.18712017798560648,0.3378728753450858,-1.1585976888496652,1.3270293454346593,0.34990002304745316,5,1
2026-01-23,AMAT,0.23882725431936125,0.39632530230902896,0.030232685650280772,-0.09769209686654512,2.2702138411019934,2.677895685821182,2.077884273588514,0.9229426055229624,1.62596064599223,1,1
2026-01-23,GOOGL,0.04320021372970473,0.21864495223724356,0.011059285684251983,-0.08201186250738468,0.45839269285470946,1.4986512816127298,-1.111711563718826,1.1806790498625197,0.992709665250415,2,1
2026-01-23,COST,0.15028253895239607,0.05892466308174016,0.012496594807536246,-0.09645600053195391,1.450147313571616,0.4386057720834681,-0.8726076382453055,0.9432603550438794,0.9587881268990441,3,1
2026-01-23,AMGN,0.04000123846861503,0.19250197917171552,0.01738799837927683,-0.09150113314785246,0.42876503497422397,1.3251433237297061,-0.05889695059174585,1.0247036468022257,0.7466110845640712,4,1
2026-01-23,TXN,0.09165346082998749,0.1512628565802332,0.024106815726769495,-0.07316171942357397,0.9071477194243102,1.0514439274215366,1.0588136214070092,1.3261490956584314,0.7046573287220537,5,1
2026-01-30,TXN,0.250544398871003,0.34371940930871947,0.031609968387507126,-0.06260316036648761,1.9752879039496969,2.0757665909947756,1.43824177271931,1.370102124452514,1.4379074149654052,1,1
2026-01-30,AMAT,0.25421223488236633,0.358595773418271,0.033991336508992887,-0.09769209686654512,2.004697694832321,2.1640851819621525,1.7589725083572536,0.8010613376619898,1.3755691491322928,2,1
2026-01-30,GOOGL,0.07987223159262968,0.19209465331024633,0.01134037937354509,-0.08201186250738479,0.6067881308980997,1.1755947004076466,-1.2917352253227772,1.0553492639085371,0.9534686076911865,3,1
2026-01-30,PEP,0.07044315334216722,0.08031092682417751,0.013110801435280576,-0.0939691311809765,0.5311830005970519,0.5119526206878126,-1.0532887771962303,0.8614370439164846,0.6357936384506381,4,1
2026-01-30,AMGN,0.04451443779498221,0.16206020873696314,0.018419884882248945,-0.09150113314785269,0.32327891226396616,0.9972850136007051,-0.33824341140582587,0.9014608144449512,0.6192439128212022,5,1
2026-02-06,TXN,0.18272966770198695,0.38800228941267756,0.02656005431268385,-0.059844187607131616,1.319891346020268,1.9905231555939586,0.20625791794108758,1.3125157782388055,1.3249525329987102,1,1
2026-02-06,PEP,0.2232905509665275,0.2071068518444843,0.014261709381889023,-0.0939691311809765,1.5889575229667636,1.0857619655506332,-1.0090636664578998,0.9109611383040548,1.2580553609285174,2,1
2026-02-06,CSCO,0.1468362000236676,0.18288093334715438,0.017018964501390142,-0.08109037391812812,1.0817871099125436,0.9645943388586997,-0.7365919087310858,1.0625079012840193,0.9870624390036271,3,1
2026-02-06,AMAT,0.1451143308592857,0.374605088223797,0.036184432495027556,-0.12814202580104694,1.0703648548733562,1.9235161163128713,1.1573382956049667,0.508842249374725,0.978660063255575,4,1
2026-02-06,AMGN,0.16421805247087606,0.19588803605849892,0.023747410537949685,-0.09150113314785291,1.1970920098506355,1.0296502733053352,-0.07168734281514626,0.940002536113433,0.9439677546307368,5,1
2026-02-13,TXN,0.20366015967622686,0.46871542142462874,0.02625012140117427,-0.04989050368305792,2.0313343499458103,2.175991540425914,0.009419351109193445,1.4487609736570342,1.7175939738267185,1,1
2026-02-13,AMAT,0.11229169318068544,0.5548322704929367,0.037016980636122486,-0.12814202580104705,1.2482073255455073,2.566707439140179,1.1758738039915138,0.5909195100676831,1.2803414143253067,2,1
2026-02-13,PEP,0.1321553346580462,0.1334848397693773,0.01688156996225612,-0.0939691311809765,1.4184603136995664,0.6550357761939466,-1.0055459516331249,0.9655438642337832,1.044032926316055,3,1
2026-02-13,COST,0.0659748336097441,0.11755705510206305,0.013684063910211154,-0.07835103517567121,0.8512215184440172,0.5827707227445258,-1.3519557161835536,1.1367590683989948,0.8609276246056234,4,1
2026-02-13,AMGN,0.12640721549079492,0.09566485037290273,0.02556915629804377,-0.09150113314785258,1.369192687438514,0.4834448354398729,-0.06435469566442537,0.9925995813312524,0.8257959298621502,5,1
2026-02-20,AMAT,0.17898354074853495,0.6778187956813713,0.03564179538018294,-0.12814202580104694,1.6975891569258867,2.9441791902059387,1.2493375003681666,0.5889028479554282,1.5809880390827513,1,1
2026-02-20,TXN,0.13423371088803404,0.38747951090747,0.027007941025921793,-0.04989050368305803,1.3208003473567693,1.6474873195263553,0.20605780067482873,1.4367058404037023,1.217702614716078,2,1
2026-02-20,PEP,0.14224380570600026,0.13820325453470916,0.017382111841083448,-0.09396913118097627,1.3882444940810283,0.5341881135862626,-0.9570880863415747,0.9591433434160938,0.9817411846804488,3,1
2026-02-20,AMGN,0.08723516378904894,0.11793181565343858,0.024919623554420258,-0.09150113314785258,0.925077577725965,0.44365331039973754,-0.046285953937756204,0.985882454186154,0.6308408282395731,4,1
2026-02-20,COST,0.010701059973450944,0.09744721735580653,0.013879769474383224,-0.07835103517567121,0.280668560797568,0.3521665103707254,-1.380296834442695,1.1283549851995847,0.5554057266351438,5,1
2026-02-27,AMAT,0.09206159430895644,0.46325538996671556,0.03809261194170943,-0.12814202580104705,1.1555387221145483,2.7061114461688147,1.2151227167606369,0.6051908819431672,1.2876051756851257,1,1
2026-02-27,PEP,0.14156970303139493,0.14641304311659975,0.017762112883744213,-0.09396913118097694,1.6376893597736557,0.9346623745238953,-0.8051875612243196,0.9556658558808501,1.1985522947645586,2,1
2026-02-27,AMGN,0.13970260914570165,0.15810727547719972,0.02436799780107296,-0.09139598462142429,1.6195060655459683,1.0000442190428809,-0.1487384914983941,0.9820558788339364,1.1183342644915484,3,1
2026-02-27,COST,0.06221170509742269,0.10988521262524209,0.014508551431760362,-0.07835103517567121,0.8648359768716913,0.7304371752839445,-1.1285049388625896,1.1158440278288875,0.8824475457103343,4,1
2026-02-27,TXN,-0.025005778877415286,0.2695914111944364,0.0166029433906498,-0.06378002778760228,0.015440461699609309,1.6233462198100266,-0.9203781443058371,1.265283327348454,0.838932415994074,5,1
2026-03-06,NFLX,0.22443419413945165,0.023039525844051445,0.03799317753401003,-0.21559299629306516,2.83518242086312,0.5361556789866304,1.7630230986954651,-0.3147021436912161,1.025803776817127,1,1
2026-03-06,AMGN,0.011665422076484466,0.15833055120565764,0.01878877561558196,-0.05296784152055789,0.037826063816473784,1.5979254243363257,-0.4523372164789697,1.399625261056634,0.7822174326218123,2,1
2026-03-06,AMAT,0.06959115208203337,0.21250365480334032,0.03770319912941587,-0.17776938803043385,0.799398861819161,2.023078255117054,1.7295720882175465,0.08401875703156686,0.776802996489158,3,1
2026-03-06,COST,0.008905383130918043,0.1261306529197772,0.01422587044469707,-0.04326688841000648,0.001538725147283906,1.3452192473234363,-0.9786998223241828,1.5018887134287864,0.7684360713136222,4,1
2026-03-06,PEP,-0.03984745486249108,0.10454129902903908,0.013674369410459858,-0.09396913118097694,-0.6394343836535132,1.1757850759024937,-1.0423192732300919,0.9674065517604759,0.40883956926502885,5,1
2026-03-13,NFLX,0.2563933138907477,0.01642317341003352,0.03558487771360201,-0.19970461148159846,3.3172274003225333,0.40280907832056245,1.884120926988746,-0.18474208416672286,1.166781790076226,1,1
2026-03-13,COST,0.009580940923201497,0.1734309033897974,0.012101526990497425,-0.042426115580654455,0.19430729372231967,1.414421415649226,-1.0343051195765165,1.4644446536614812,0.8743606462687825,2,1
2026-03-13,AMAT,0.04131045250519194,0.3088221208469877,0.03618529951222875,-0.17776938803043352,0.595781208909836,2.2867569749449013,1.9587391804355938,0.04526570806027737,0.7493931185353386,3,1
2026-03-13,AMGN,0.006956577486725513,0.1335265623271662,0.015305210993797743,-0.05654887675170839,0.1611011896512124,1.1573148149924855,-0.6361628378195436,1.3163565740330605,0.6965607441840924,4,1
2026-03-13,CSCO,0.04439995418014164,0.0063788508154087875,0.015138526571106642,-0.13574550482333536,0.634872713051503,0.33809277003344157,-0.6568777760953576,0.4859186432259149,0.5194050854692009,5,1
2026-03-20,COST,-0.013133407869361902,0.14548050517420696,0.011252546313109114,-0.04531256170256248,0.280639138013964,1.3367358158073588,-1.120113489886636,1.592770525280511,0.9074072667492077,1,1
2026-03-20,NFLX,0.16715395744180683,-0.015123925896592949,0.03674561233576124,-0.19699375854642343,2.515827303105101,0.33839783163858167,2.1161912640422336,-0.07103623635828576,0.8002378490733804,2,1
2026-03-20,AMAT,-0.048803897612868186,0.38027607073911596,0.031047737930489715,-0.17776938803043363,-0.16160070713591002,2.796255519311089,1.392855043570174,0.13983787538596054,0.7191046799075872,3,1
2026-03-20,CSCO,-0.019570642196503507,-0.0005695720005552962,0.0149056512403666,-0.13574550482333536,0.20083082776930836,0.42886958408384157,-0.6563575480874299,0.6008022037612417,0.38897053812630655,4,1
2026-03-20,AMGN,-0.07191464231362577,0.05679090511710494,0.01518875328320264,-0.1039777810396808,-0.4481258496627775,0.7854297531576311,-0.6204181877035849,0.9492656569308975,0.28363936758868735,5,1
2026-03-27,COST,-0.026642537837456737,0.13810898852070275,0.009479381076594188,-0.05179288367876378,0.924114954052375,1.3667963920460944,-1.2804388848363297,1.6607982265702321,1.2061703742195558,1,1
2026-03-27,CSCO,0.005789059596383872,0.03794921800283091,0.016288299003806662,-0.13574550482333514,1.58471820410081,0.7699173421813116,-0.3794623084031387,0.7442013764589519,1.034697835310149,2,1
2026-03-27,NFLX,-0.029197814016697965,-0.003732122826582529,0.013480755538341382,-0.19091298120781497,0.8720662150958184,0.5215270055949145,-0.7509649358019475,0.14188146800100818,0.6581938251669405,3,1
2026-03-27,PEP,-0.09033069199008814,0.07108257348266678,0.010248019890391355,-0.11208597134950549,-0.37315699527546065,0.9673679317282168,-1.1787302764536531,1.0025167638947967,0.46637719585221926,4,1
2026-03-27,AAPL,-0.058217844085183046,-0.08805912133441907,0.010155380189741341,-0.10750011312570051,0.28095360589264223,0.018999708586727435,-1.1909886413253847,1.0525852804662814,0.40293816460784737,5,1
2026-04-02,COST,0.032964580877931526,0.14311855477417068,0.008971027290264524,-0.051792883678763,1.368391947960134,1.3698163865114414,-1.5187861777710525,1.724184198628549,1.427028860991571,1,1
2026-04-02,PEP,-0.014233150016218943,0.13998793739410043,0.01157576256473109,-0.11208597134950526,0.5152636303868413,1.3493072567459634,-1.1713779379064517,1.0409205576020513,0.9581617384619965,2,1
2026-04-02,AMD,0.09049888858329669,0.014695562429623443,0.03469229463407935,-0.26467189489392284,2.4083603152001287,0.5284986861650027,1.9118043711405,-0.6882397444824756,0.79272403611848,3,1
2026-04-02,NFLX,-0.005142628983083264,0.08836185329730806,0.017080639647239583,-0.1638928931599738,0.6795804474867254,1.0110972714679698,-0.43716142206611963,0.45382529686666717,0.7366729670050642,4,1
2026-04-02,CSCO,-0.0070218725741334476,0.056070393347719794,0.01785876908445879,-0.13574550482333525,0.6456119516974134,0.7995512209544519,-0.3333779087006323,0.772801945488545,0.6653745888669729,5,1
2026-04-10,AMAT,0.18448128575762768,0.31199606796708124,0.03522699542335708,-0.18187116057662223,1.5331725044676747,1.9331506559729237,1.8516961309469586,0.14523957754854483,1.0266412694904037,1,1
2026-04-10,TXN,0.12986049557816925,0.1464043355942528,0.020052286032608658,-0.17717165529157508,1.0328737884154209,0.9818500636928458,-0.15096290511788754,0.20920196928926185,0.8003616703552737,2,1
2026-04-10,AMD,0.23920292545255295,0.10892877735647377,0.032040548835170296,-0.26467189489392307,2.034394950896893,0.766558392805806,1.4311697216134922,-0.9817158536270363,0.7692063742360618,3,1
2026-04-10,NFLX,0.09224901710162281,0.14050047037515045,0.01660998030062105,-0.14330888767997974,0.6883717347318441,0.9479332104828759,-0.6052559331784925,0.6700895470284147,0.7649226622413595,4,1
2026-04-10,CSCO,0.06335895540642311,0.09534275491091693,0.017885021391699413,-0.13574550482333525,0.42375343233653223,0.6885086555756313,-0.43698433754853966,0.7730306073781031,0.5533301137561751,5,1
2026-04-17,AVGO,0.2737394127576427,0.23902931703703767,0.029326795589576255,-0.14960091351180194,1.6836663432585384,1.4844392231498569,0.8208841664457861,0.5151347155530925,1.1214011119943068,1,1
2026-04-17,TXN,0.22056412473953135,0.18985696555385356,0.02016099798596451,-0.17717165529157508,1.1857569501984393,1.1077705586625002,-0.3426754812594038,0.14168530253946668,0.9275923280541081,2,1
2026-04-17,AMD,0.35621381036716016,0.11445160627462414,0.03442506896393221,-0.2646718948939226,2.4559193725748174,0.530152545324053,1.4680886354854283,-1.043517234957048,0.8433561210748266,3,1
2026-04-17,CSCO,0.10453900208920319,0.1767859338139106,0.01802025198169367,-0.13574550482333525,0.09935007678626007,1.0076442087839537,-0.6144342276639886,0.7028080934804074,0.5548614472865268,4,1
2026-04-17,AMZN,0.20022994899240176,0.08322165147714267,0.022592665294694284,-0.18755109025385674,0.995356907584993,0.2909257235278515,-0.0339854927343536,0.0010944571774132203,0.5051740358966396,5,1
2026-04-24,AMD,0.7068753509644967,0.37615727624885675,0.0369637436310726,-0.24280275004314167,2.993803375422154,2.0686986052481067,1.4353910508637318,-1.1743506817062035,1.5888221362055188,1,1
2026-04-24,AVGO,0.3662982076767358,0.2712964874848005,0.02694125017371028,-0.14960091351180183,1.1373169834943673,1.4023710153291054,0.2627748460989459,0.3997529895376114,0.9463157208018531,2,1
2026-04-24,TXN,0.4329146063353009,0.29041492825101245,0.04564969909631673,-0.1771716552915752,1.5004430476658814,1.5238572706673434,2.4516343815020387,-0.0658945499275918,0.7591926515818577,3,1
2026-04-24,AMAT,0.2318417473993577,0.23997069562237283,0.028646387593548886,-0.18187116057662223,0.40439466697583004,1.2033143456242656,0.4622732821278361,-0.14526539494023036,0.4990503559456265,4,1
2026-04-24,AMZN,0.27199575394808506,0.08633388009458542,0.021043140528236134,-0.1817995234077895,0.6232742019307246,0.22704428109322705,-0.42729484336360557,-0.1440555010727505,0.3784638555521851,5,1
